symbol,action,total_score,trend_score,volume_score,close,change_pct,vol_ratio,avg_vol_20d,turnover_b,rsi14,trend_up,macd_positive,breakout_20d,notes
PGEO.JK,MONITOR,3,2,1,1020.0,-3.3175355450236967,0.6312283073439791,18426455.0,11.863926,45.55694328840786,False,True,False,-
ICBP.JK,MONITOR,3,2,1,7375.0,-0.33783783783783783,0.612336800195416,6017930.0,27.176875,45.955247322593955,False,True,False,-
MTDL.JK,MONITOR,3,3,0,575.0,-1.7094017094017095,0.5798991670320035,1824800.0,0.608465,53.51765336985501,False,True,False,momentum_confirmed
EXCL.JK,MONITOR,3,2,1,2900.0,-3.3333333333333335,0.517481029920856,27453760.0,41.19972,48.046213064074585,False,True,False,-
SCMA.JK,MONITOR,3,2,1,260.0,-4.411764705882353,0.5167031265482745,123978735.0,16.655652,46.672539295175014,False,True,False,-
TBIG.JK,MONITOR,3,2,1,1625.0,-0.9146341463414633,0.5151607169780069,2354605.0,1.971125,46.19980253161923,False,True,False,-
IDPR.JK,MONITOR,3,3,0,306.0,-0.6493506493506493,0.5000978142951146,281145.0,0.0430236,59.02898676535155,True,False,False,-
KING.JK,MONITOR,3,3,0,254.0,-0.78125,0.4742667059064844,560655.0,0.0675386,56.00773448623267,True,False,False,-
MKAP.JK,MONITOR,3,3,0,1075.0,0.0,0.4642593390362484,1299920.0,0.6487625,66.70205352610684,True,False,False,-
VKTR.JK,MONITOR,3,2,1,775.0,-4.9079754601226995,0.46058174037012983,74211800.0,26.489965,48.295628612236044,False,True,False,-
BSDE.JK,MONITOR,3,2,1,765.0,2.0,0.4604403123398479,16419935.0,5.783706,44.507121349997185,False,True,False,-
BAIK.JK,MONITOR,3,3,0,326.0,-1.2121212121212122,0.4282983499416102,5942820.0,0.8297678,52.62754992028565,False,True,False,momentum_confirmed
DGIK.JK,MONITOR,3,3,0,128.0,-1.5384615384615385,0.41217489454100226,2090860.0,0.1103104,52.41263350997438,False,True,False,momentum_confirmed
SLIS.JK,MONITOR,3,2,1,83.0,-4.597701149425287,0.398574047741287,41438975.0,1.3708695,48.37902313095412,False,True,False,-
SPTO.JK,MONITOR,3,3,0,655.0,0.0,0.38364975349563474,2686565.0,0.6751085,59.01267573040039,False,True,False,momentum_confirmed
MBMA.JK,MONITOR,3,2,1,730.0,0.0,0.37002606173173846,221259280.0,59.766341,50.562070191199155,False,False,False,-
SMSM.JK,MONITOR,3,2,1,1770.0,0.0,0.3649377307791283,1670970.0,1.079346,49.72613376441336,False,True,False,-
CGAS.JK,MONITOR,3,3,0,168.0,0.0,0.3428698148216017,16098530.0,0.9273096,50.250908438603815,False,True,False,momentum_confirmed
BOBA.JK,MONITOR,3,3,0,169.0,5.625,0.3409065638782847,1349050.0,0.0777231,52.33529832674166,False,True,False,"momentum_confirmed,strong_daily_move"
TOWR.JK,MONITOR,3,2,1,494.0,-0.8032128514056224,0.3219103411135776,24743225.0,3.9347594,49.80853909527503,False,True,False,-
RAAM.JK,MONITOR,3,3,0,210.0,-0.9433962264150944,0.2872691226153628,1730085.0,0.10437,53.93001870990208,False,True,False,momentum_confirmed
