symbol,action,total_score,trend_score,volume_score,close,change_pct,vol_ratio,avg_vol_20d,turnover_b,rsi14,trend_up,macd_positive,breakout_20d,notes
CMNT.JK,ADD,8,5,3,810.0,2.5316455696202533,1.882074640763017,11921100.0,18.173484,64.52537722419851,True,True,True,"near_breakout,strong_volume,momentum_confirmed,strong_daily_move"
NEST.JK,ADD,7,4,3,358.0,2.8735632183908044,4.966713838671742,1003420.0,1.7841646,59.82144914995027,False,True,True,"near_breakout,strong_volume,momentum_confirmed,strong_daily_move"
KAQI.JK,WATCH,7,4,3,125.0,15.74074074074074,3.4812459708219428,185444150.0,80.6970875,68.96415969786136,True,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
CFIN.JK,WATCH,7,4,3,344.0,1.7751479289940828,3.389736707389626,1806925.0,2.107,65.3977885649113,True,True,False,"strong_volume,momentum_confirmed"
LEAD.JK,ADD,7,4,3,168.0,14.285714285714285,2.652674920575055,65967940.0,29.398572,62.51523512287055,False,True,True,"near_breakout,strong_volume,momentum_confirmed,strong_daily_move"
MSIN.JK,WATCH,7,4,3,960.0,0.0,2.225305193661494,37784615.0,80.719008,58.69302641298504,True,True,False,"strong_volume,momentum_confirmed"
DEFI.JK,ADD,7,4,3,121.0,34.44444444444444,2.1924157254429675,37306930.0,9.8968683,64.86557833720764,False,True,True,"near_breakout,strong_volume,momentum_confirmed,strong_daily_move"
ADCP.JK,ADD,7,4,3,53.0,1.9230769230769231,2.1398550149527438,8882985.0,1.0074399,65.6520215352543,False,True,True,"near_breakout,strong_volume,momentum_confirmed"
MTDL.JK,ADD,7,5,2,595.0,1.7094017094017095,1.504929884205703,1767790.0,1.582938,59.841302766746956,True,True,True,"near_breakout,momentum_confirmed"
MUTU.JK,WATCH,6,3,3,111.0,6.730769230769231,14.85670824815062,5140910.0,8.477847,67.97464601802096,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
EMDE.JK,WATCH,6,3,3,84.0,15.068493150684931,14.337771548703573,13463745.0,16.2153684,61.72956855911381,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
LABA.JK,WATCH,6,3,3,157.0,34.18803418803419,14.225507259277306,17076080.0,38.1377963,78.47550353160854,False,True,True,"near_breakout,strong_volume,strong_daily_move"
PJHB.JK,WATCH,6,3,3,276.0,21.052631578947366,13.346547396577627,8733120.0,32.169732,69.23480180473436,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
LPLI.JK,WATCH,6,3,3,332.0,9.210526315789473,10.700947613087788,699125.0,2.4837916,68.23810928015828,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
AGRS.JK,WATCH,6,3,3,73.0,2.8169014084507045,9.822399454077942,4264345.0,3.0576853,58.56785598933197,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
BEER.JK,WATCH,6,3,3,151.0,-6.790123456790123,9.614467082519562,29315655.0,42.5600144,51.464336273577835,False,True,False,"strong_volume,momentum_confirmed"
SMIL.JK,WATCH,6,3,3,282.0,-14.545454545454545,8.803853703595674,12942355.0,32.1318132,57.027346521457915,False,True,False,"strong_volume,momentum_confirmed"
KRYA.JK,WATCH,6,3,3,90.0,34.32835820895522,8.405136377249582,74810315.0,56.591181,73.0399367173714,False,True,True,"near_breakout,strong_volume,strong_daily_move"
BFIN.JK,WATCH,6,3,3,905.0,24.82758620689655,7.600373800757226,25248745.0,173.6694095,79.80770215777056,False,True,True,"near_breakout,strong_volume,strong_daily_move"
KING.JK,WATCH,6,4,2,304.0,9.352517985611511,6.922988812951013,392865.0,0.8268192,79.59148903058217,True,True,True,"near_breakout,strong_volume,strong_daily_move"
KLAS.JK,WATCH,6,3,3,90.0,5.88235294117647,6.59803518801734,8689890.0,5.160258,64.62724311410946,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
ASGR.JK,WATCH,6,3,3,1830.0,6.705539358600583,6.552463526728905,1284845.0,15.406587,69.85356717809665,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
KAEF.JK,WATCH,6,3,3,505.0,2.642276422764228,6.545641764917881,485575.0,1.605092,65.58853996871649,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
ASLI.JK,WATCH,6,3,3,412.0,-3.286384976525822,6.477276908923643,16984375.0,45.32515,66.11642691316213,False,True,False,"strong_volume,momentum_confirmed"
ASHA.JK,WATCH,6,3,3,85.0,-8.60215053763441,6.3083713315815455,155131055.0,83.1830655,60.362482510319246,False,True,False,"strong_volume,momentum_confirmed"
AYLS.JK,WATCH,6,3,3,228.0,29.545454545454547,5.986199153274975,12059405.0,16.45932,61.040391818424744,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
BIPP.JK,WATCH,6,3,3,67.0,-9.45945945945946,5.629578114729221,23739985.0,8.9542887,54.43831047555574,False,True,False,"strong_volume,momentum_confirmed"
SOFA.JK,WATCH,6,3,3,492.0,0.0,5.454518636207037,4745735.0,12.7357644,56.18091232169824,False,True,False,"strong_volume,momentum_confirmed"
NIKL.JK,WATCH,6,3,3,312.0,1.2987012987012987,5.377069227919681,2240570.0,3.7588824,53.89098079251622,False,True,False,"strong_volume,momentum_confirmed"
GTRA.JK,WATCH,6,3,3,272.0,7.086614173228346,5.376440435639129,758885.0,1.1097872,58.47949811852719,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
SDMU.JK,WATCH,6,3,3,99.0,-14.655172413793101,5.301778559763187,27471385.0,14.4190728,58.03040490166583,False,True,False,"strong_volume,momentum_confirmed"
BOLA.JK,WATCH,6,3,3,177.0,7.2727272727272725,5.290216343092124,1099180.0,1.0292373,64.54709776564681,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
BBRM.JK,WATCH,6,3,3,163.0,5.161290322580645,5.141385145089192,11878900.0,9.955062,56.124623479806814,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
OPMS.JK,WATCH,6,3,3,147.0,5.755395683453238,4.9537356717046475,42135595.0,30.6831042,59.255403131416614,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
MSIE.JK,WATCH,6,4,2,55.0,10.0,4.845462663426218,3057190.0,0.8147425,66.84011219265622,False,True,True,"near_breakout,strong_volume,momentum_confirmed,strong_daily_move"
NRCA.JK,WATCH,6,3,3,760.0,14.285714285714285,4.762710490915868,10797675.0,39.083912,66.51833226620747,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
MPOW.JK,WATCH,6,3,3,111.0,2.7777777777777777,4.5396513599772215,13872475.0,6.9903582,62.20924190816693,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
BNII.JK,WATCH,6,3,3,210.0,0.9615384615384616,4.501460424879894,1253060.0,1.184526,55.42900262685867,False,True,False,"strong_volume,momentum_confirmed"
TMAS.JK,WATCH,6,3,3,138.0,8.661417322834646,4.275257678020195,9556500.0,5.638197,64.2195521059075,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
NAYZ.JK,WATCH,6,3,3,72.0,5.88235294117647,4.167577247075735,7005605.0,2.1021408,58.91258914786112,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
SGER.JK,WATCH,6,3,3,434.0,8.5,4.1116632821664165,3171320.0,5.6590996,55.81456931965165,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
NPGF.JK,WATCH,6,3,3,70.0,0.0,4.1089639319352855,16426720.0,4.724776,55.23130165731456,False,True,False,"strong_volume,momentum_confirmed"
CSMI.JK,WATCH,6,3,3,110.0,20.87912087912088,4.0816771492562935,18437715.0,8.278248,61.97133200497222,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
BCIP.JK,WATCH,6,3,3,71.0,1.4285714285714286,4.032082608535802,6935845.0,1.9855789,50.45712217801851,False,True,False,"strong_volume,momentum_confirmed"
BMTR.JK,WATCH,6,3,3,186.0,8.771929824561402,4.0155025583575945,71188250.0,53.1693276,85.32895681017683,True,True,False,"strong_volume,strong_daily_move"
WMUU.JK,WATCH,6,3,3,90.0,4.651162790697675,3.5817437904081264,334800385.0,107.925228,72.734216317359,True,True,False,"strong_volume,strong_daily_move"
STRK.JK,WATCH,6,3,3,123.0,0.819672131147541,3.4893267913410977,14127195.0,6.0632112,54.527028492357886,False,True,False,"strong_volume,momentum_confirmed"
MLPL.JK,WATCH,6,3,3,113.0,4.62962962962963,3.4477023512782474,44294630.0,17.2567611,64.50233438307606,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
ELIT.JK,WATCH,6,3,3,222.0,-2.631578947368421,3.381516676954822,8626425.0,6.4758288,52.96849542693614,False,True,False,"strong_volume,momentum_confirmed"
ARTO.JK,WATCH,6,3,3,1450.0,2.4734982332155475,3.2734718112076604,2122120.0,10.072715,52.522713103976706,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
DSFI.JK,WATCH,6,3,3,104.0,0.9708737864077669,3.1586437879182974,7497205.0,2.462824,61.24220660722469,False,True,False,"strong_volume,momentum_confirmed"
ARKO.JK,WATCH,6,3,3,7700.0,-1.282051282051282,3.0657518301303943,3462185.0,81.72934,52.39896350978884,False,True,False,"strong_volume,momentum_confirmed"
KPIG.JK,WATCH,6,3,3,138.0,-1.4285714285714286,2.940279516382774,192655255.0,78.1715214,66.05516738645946,False,True,False,"strong_volume,momentum_confirmed"
NINE.JK,WATCH,6,3,3,146.0,-5.194805194805195,2.9388177701032414,14391025.0,6.1747196,57.79871475987567,False,True,False,"strong_volume,momentum_confirmed"
ASLC.JK,WATCH,6,3,3,84.0,2.4390243902439024,2.807514299272126,17902135.0,4.221882,61.94646312804678,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
OKAS.JK,WATCH,6,3,3,125.0,2.459016393442623,2.6638527174359616,6936870.0,2.30985,60.53229877847123,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
ARNA.JK,WATCH,6,3,3,545.0,0.0,2.612436057746959,6597750.0,9.393729,60.232408801447484,False,True,False,"strong_volume,momentum_confirmed"
AEGS.JK,WATCH,6,4,2,56.0,9.803921568627452,2.6080858594724883,5269075.0,0.7695632,57.64576866757173,False,True,True,"near_breakout,strong_volume,momentum_confirmed,strong_daily_move"
INDX.JK,WATCH,6,3,3,109.0,4.807692307692308,2.5705529823787705,8888710.0,2.4905301,50.986990084741024,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
MAYA.JK,WATCH,6,3,3,212.0,-3.6363636363636362,2.5513932827133896,2160545.0,1.1686288,60.90219945168408,False,True,False,"strong_volume,momentum_confirmed"
CLEO.JK,WATCH,6,3,3,408.0,0.9900990099009901,2.4611141828773615,5163515.0,5.184864,54.64006454717648,False,True,False,"strong_volume,momentum_confirmed"
MEJA.JK,WATCH,6,3,3,118.0,-4.0650406504065035,2.451254574435808,26515565.0,7.6695752,60.0451917188124,False,True,False,"strong_volume,momentum_confirmed"
ALII.JK,WATCH,6,3,3,865.0,4.848484848484849,2.4266652999162863,2048655.0,4.300261,58.36857050242711,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
ENZO.JK,WATCH,6,3,3,69.0,-6.756756756756757,2.419343135842108,24738905.0,4.1297811,52.6189428922753,False,True,False,"strong_volume,momentum_confirmed"
SSTM.JK,WATCH,6,3,3,805.0,11.03448275862069,2.3893610656530995,1136580.0,2.1861385,51.340836720264164,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
NTBK.JK,WATCH,6,3,3,84.0,-1.1764705882352942,2.3471137914878106,33273930.0,6.5602068,62.02322880653102,False,True,False,"strong_volume,momentum_confirmed"
CENT.JK,WATCH,6,3,3,111.0,5.714285714285714,2.3389395644361115,6282890.0,1.6311783,55.86460637274131,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
VICI.JK,WATCH,6,3,3,600.0,-4.761904761904762,2.3169629582121054,2572635.0,3.57642,54.751884653687576,False,True,False,"strong_volume,momentum_confirmed"
INCF.JK,WATCH,6,3,3,59.0,-7.8125,2.305585731293663,27823125.0,3.7847674,52.247022211450506,False,True,False,"strong_volume,momentum_confirmed"
IKAN.JK,WATCH,6,3,3,107.0,0.0,2.2686837777690245,32496640.0,7.8885322,62.62267243572039,False,True,False,"strong_volume,momentum_confirmed"
FITT.JK,WATCH,6,3,3,600.0,23.96694214876033,2.264517362772812,5046285.0,6.85644,65.90326250154817,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
NICL.JK,WATCH,6,3,3,990.0,-0.5025125628140703,2.216634967873799,32580105.0,71.496018,54.696374461200584,False,True,False,"strong_volume,momentum_confirmed"
OASA.JK,WATCH,6,3,3,360.0,-0.5524861878453038,2.205882570525428,70966425.0,56.355696,59.85103511023281,False,True,False,"strong_volume,momentum_confirmed"
ZATA.JK,WATCH,6,3,3,104.0,-6.306306306306306,2.2009597990004663,837303435.0,191.6586048,55.11058679040301,False,True,False,"strong_volume,momentum_confirmed"
TLDN.JK,WATCH,6,3,3,650.0,0.7751937984496124,2.187882037533512,932500.0,1.32613,57.37035672028882,False,True,False,"strong_volume,momentum_confirmed"
OLIV.JK,WATCH,6,4,2,61.0,8.928571428571429,2.1876941929097375,6879435.0,0.9180561,59.97900675125852,True,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
CARS.JK,WATCH,6,3,3,104.0,2.9702970297029703,2.164534894957577,6467625.0,1.4559376,58.42196048341423,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
UVCR.JK,WATCH,6,3,3,169.0,5.625,2.1634179741426434,10793060.0,3.9461331,71.36761638934054,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
SOTS.JK,WATCH,6,3,3,1215.0,24.615384615384617,2.1546243983814675,3704590.0,9.69813,51.6849967302096,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
DKHH.JK,WATCH,6,3,3,72.0,2.857142857142857,2.139755317549769,7750045.0,1.1939904,57.44481090599479,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
RODA.JK,WATCH,6,3,3,64.0,-7.246376811594203,2.0394816735909735,17333865.0,2.2625344,57.49494109596568,False,True,False,"strong_volume,momentum_confirmed"
BNBR.JK,WATCH,6,3,3,222.0,7.766990291262135,1.9784730593684339,1650249360.0,724.8242058,74.65512726188368,True,True,False,"strong_volume,strong_daily_move"
SPRE.JK,WATCH,6,3,3,106.0,2.912621359223301,1.9159537664381936,6086055.0,1.2360236,52.929341631036266,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
IATA.JK,WATCH,6,3,3,87.0,-4.395604395604396,1.8582049413844584,177408580.0,28.6805505,58.405070479776185,False,True,False,"strong_volume,momentum_confirmed"
ATLA.JK,WATCH,6,3,3,52.0,0.0,1.8566134477544278,21165095.0,2.0433608,53.17020428557825,False,True,False,"strong_volume,momentum_confirmed"
FUTR.JK,WATCH,6,3,3,272.0,-5.555555555555555,1.8526112126333707,24767420.0,12.4805568,50.075620489177986,False,True,False,"strong_volume,momentum_confirmed"
LPPF.JK,WATCH,6,3,3,1925.0,-0.7731958762886598,1.8332435924346466,3835115.0,13.5340975,58.88408349233529,False,True,False,"strong_volume,momentum_confirmed"
BIPI.JK,WATCH,6,4,2,290.0,4.316546762589928,1.7554283611385932,1269539475.0,646.289824,65.71348770937541,True,True,False,"momentum_confirmed,strong_daily_move"
SMKM.JK,WATCH,6,4,2,107.0,9.183673469387756,1.7234584272642886,7541000.0,1.3906362,55.01236576870602,False,True,True,"near_breakout,momentum_confirmed,strong_daily_move"
GJTL.JK,WATCH,6,4,2,1220.0,3.829787234042553,1.6013112244268024,6479440.0,12.658232,75.88643952630561,True,True,True,"near_breakout,strong_daily_move"
UNTD.JK,WATCH,6,4,2,97.0,6.593406593406594,1.5840996830775036,15795660.0,2.4271243,69.70578758533844,False,True,True,"near_breakout,momentum_confirmed,strong_daily_move"
YELO.JK,WATCH,6,4,2,117.0,5.405405405405405,1.5643498752370815,206579810.0,37.8100827,59.02728711261568,True,True,False,"momentum_confirmed,strong_daily_move"
APLN.JK,WATCH,6,4,2,178.0,0.5649717514124294,1.3639683058568786,80024880.0,19.4289492,61.85909597963402,True,True,False,momentum_confirmed
HRTA.JK,WATCH,6,4,2,2740.0,6.2015503875969,1.3053755159989806,19503430.0,69.758482,57.703831048113365,False,True,True,"near_breakout,momentum_confirmed,strong_daily_move"
RMKE.JK,WATCH,6,4,2,3560.0,4.705882352941177,1.2342347921712509,11948780.0,52.501456,56.17852936853246,False,True,True,"near_breakout,momentum_confirmed,strong_daily_move"
AUTO.JK,WATCH,6,4,2,2730.0,1.486988847583643,1.232176844229402,2180450.0,7.334691,60.39441296086318,False,True,True,"near_breakout,momentum_confirmed"
IMJS.JK,WATCH,5,2,3,226.0,28.40909090909091,14.81215792345767,16905025.0,56.5903774,78.85136424578826,False,True,False,"strong_volume,strong_daily_move"
AGRO.JK,WATCH,5,2,3,230.0,29.213483146067414,14.770553173511287,22201985.0,75.425188,75.65933549937047,False,True,False,"strong_volume,strong_daily_move"
IMAS.JK,WATCH,5,2,3,1240.0,19.230769230769234,14.422993797930053,1029495.0,18.412016,73.58802372931733,False,True,False,"strong_volume,strong_daily_move"
DEPO.JK,WATCH,5,2,3,298.0,11.194029850746269,11.252891119354135,1489475.0,4.9947482,80.66509953617367,False,True,False,"strong_volume,strong_daily_move"
BBSS.JK,WATCH,5,2,3,188.0,4.444444444444445,8.821230521722418,702385.0,1.1648292,47.63829812586513,False,True,False,"strong_volume,strong_daily_move"
EAST.JK,WATCH,5,3,2,94.0,2.1739130434782608,5.318642114826386,1805160.0,0.902494,65.77928275065038,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
AKSI.JK,WATCH,5,3,2,304.0,7.801418439716312,4.138733581231107,373810.0,0.4703184,51.119914543714366,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
GWSA.JK,WATCH,5,3,2,155.0,-1.2738853503184715,3.80892001191128,1561545.0,0.921909,52.25321171361254,False,True,False,"strong_volume,momentum_confirmed"
WOMF.JK,WATCH,5,3,2,308.0,4.761904761904762,3.359163325024385,369080.0,0.3818584,51.53302766669043,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
SEMA.JK,WATCH,5,3,2,112.0,1.8181818181818181,2.855983240123431,1675430.0,0.53592,53.105113386548865,False,True,False,"strong_volume,momentum_confirmed"
GPSO.JK,WATCH,5,2,3,336.0,3.7037037037037033,2.776354424549485,4168560.0,3.8886624,46.441406137563526,False,True,False,"strong_volume,strong_daily_move"
KOPI.JK,WATCH,5,3,2,256.0,-0.7751937984496124,2.707689222387486,299185.0,0.2073856,50.7952884826245,False,True,False,"strong_volume,momentum_confirmed"
DGIK.JK,WATCH,5,3,2,135.0,-4.929577464788732,2.4192983429961585,2612245.0,0.853173,57.32975579672959,False,True,False,"strong_volume,momentum_confirmed"
IPOL.JK,WATCH,5,3,2,124.0,2.479338842975207,2.3567573387889147,742970.0,0.217124,59.05337166975093,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
PAMG.JK,WATCH,5,3,2,63.0,0.0,2.349509674952633,2641615.0,0.3910095,59.389990215130204,False,True,False,"strong_volume,momentum_confirmed"
JMAS.JK,WATCH,5,3,2,264.0,-2.2222222222222223,2.3058798293331186,1491795.0,0.9081336,70.76372567051848,False,True,False,"strong_volume,momentum_confirmed"
SMGR.JK,WATCH,5,2,3,2490.0,3.75,2.2961683346785398,7594870.0,43.423359,48.681398500236064,False,True,False,"strong_volume,strong_daily_move"
SMBR.JK,WATCH,5,2,3,230.0,-3.361344537815126,2.260500869609001,4766510.0,2.478181,48.986103410971076,False,True,False,strong_volume
CAMP.JK,WATCH,5,3,2,206.0,0.9803921568627451,2.162615255658005,220705.0,0.0983238,57.619593607884134,False,True,False,"strong_volume,momentum_confirmed"
DNAR.JK,WATCH,5,3,2,148.0,2.7777777777777777,2.1610648482066748,1906375.0,0.6097304,62.562898031778225,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
LPPS.JK,WATCH,5,3,2,91.0,-2.1505376344086025,2.14859257932599,2010060.0,0.3930108,59.80105007626464,False,True,False,"strong_volume,momentum_confirmed"
TRIS.JK,WATCH,5,3,2,183.0,0.0,2.081338222254176,1043175.0,0.3973296,54.051693152253044,False,True,False,"strong_volume,momentum_confirmed"
CINT.JK,WATCH,5,3,2,210.0,-2.7777777777777777,2.0208208474839626,450510.0,0.191184,58.38201775466456,False,True,False,"strong_volume,momentum_confirmed"
AMOR.JK,WATCH,5,3,2,370.0,0.0,2.005266682443217,993035.0,0.736781,63.06309070770364,False,True,False,"strong_volume,momentum_confirmed"
KOKA.JK,WATCH,5,2,3,191.0,-2.5510204081632653,1.9461753636254118,3776895.0,1.4039455,44.808226498163236,False,True,False,strong_volume
BVIC.JK,WATCH,5,3,2,111.0,1.834862385321101,1.9207042751965508,2161655.0,0.4608609,53.096952117040196,False,True,False,"strong_volume,momentum_confirmed"
SKRN.JK,WATCH,5,3,2,480.0,2.564102564102564,1.9073621688939981,208770.0,0.191136,60.45165100469473,False,True,False,"strong_volume,momentum_confirmed,strong_daily_move"
VINS.JK,WATCH,5,3,2,173.0,-0.5747126436781609,1.8774406728747373,299610.0,0.0973125,53.196327432254,False,True,False,"strong_volume,momentum_confirmed"
KETR.JK,WATCH,5,2,3,446.0,2.293577981651376,1.8630844600750693,28701490.0,23.8490918,46.87434809286576,False,True,False,"strong_volume,strong_daily_move"
INTD.JK,WATCH,5,3,2,276.0,-1.4285714285714286,1.8274577130928458,512570.0,0.2585292,57.10886445611204,False,True,False,"strong_volume,momentum_confirmed"
BBTN.JK,WATCH,5,3,2,1335.0,-0.7434944237918215,1.7564105281921119,16746085.0,39.266355,58.17840981601397,False,True,False,momentum_confirmed
PLAN.JK,WATCH,5,3,2,52.0,8.333333333333332,1.6984201966783472,13675120.0,1.2077572,54.44692943742953,False,True,False,"momentum_confirmed,strong_daily_move"
TOBA.JK,WATCH,5,3,2,680.0,0.0,1.6756393902977555,18285975.0,20.835676,58.56828854786909,False,True,False,momentum_confirmed
GRPM.JK,WATCH,5,3,2,350.0,-2.7777777777777777,1.661819546814758,2850490.0,1.65795,57.268054233803156,False,True,False,momentum_confirmed
REAL.JK,WATCH,5,3,2,55.0,3.7735849056603774,1.6529849773911085,53915735.0,4.9017045,54.40177348760711,False,True,False,"momentum_confirmed,strong_daily_move"
MGLV.JK,WATCH,5,3,2,6950.0,3.731343283582089,1.6069818896992543,244060.0,2.72579,86.86245885848139,True,True,False,strong_daily_move
PBSA.JK,WATCH,5,3,2,1240.0,1.639344262295082,1.6069129468268244,2073790.0,4.132176,51.22005689727785,False,True,False,momentum_confirmed
GIAA.JK,WATCH,5,3,2,76.0,2.7027027027027026,1.5842710573320975,322797540.0,38.8663088,52.943676049174556,False,True,False,"momentum_confirmed,strong_daily_move"
CDIA.JK,WATCH,5,3,2,1175.0,-3.292181069958848,1.5539633197491127,122580950.0,223.8214025,64.039881434541,False,True,False,momentum_confirmed
POLA.JK,WATCH,5,3,2,84.0,2.4390243902439024,1.509904401612529,59314285.0,7.5229476,52.795019007305065,False,True,False,"momentum_confirmed,strong_daily_move"
BULL.JK,WATCH,5,3,2,496.0,1.639344262295082,1.4873988497945914,402774145.0,297.1465568,62.526977388586594,False,True,False,momentum_confirmed
DOID.JK,WATCH,5,3,2,274.0,4.580152671755725,1.465091518254594,6879775.0,2.761783,52.488936744338794,False,True,False,"momentum_confirmed,strong_daily_move"
MDIA.JK,WATCH,5,3,2,76.0,0.0,1.4451043290330807,166977010.0,18.3387392,69.72683944406712,False,True,False,momentum_confirmed
DILD.JK,WATCH,5,3,2,131.0,1.550387596899225,1.4136895500676716,20004675.0,3.7047324,54.91606042792441,False,True,False,momentum_confirmed
DMAS.JK,WATCH,5,3,2,136.0,-0.7299270072992701,1.397365136861597,20953650.0,3.9820664,58.86944607024344,False,True,False,momentum_confirmed
GOLF.JK,WATCH,5,3,2,204.0,-0.9708737864077669,1.3873717068939444,8761675.0,2.4797628,55.20068662391535,False,True,False,momentum_confirmed
RMKO.JK,WATCH,5,3,2,600.0,-4.0,1.3803097594274463,22288910.0,18.45936,54.45664766717881,False,True,False,momentum_confirmed
BRPT.JK,WATCH,5,3,2,2270.0,-4.621848739495799,1.3718761676488787,195732535.0,609.542216,65.75851451445621,False,True,False,momentum_confirmed
ANTM.JK,WATCH,5,3,2,4060.0,3.0456852791878175,1.3513764396024743,103472575.0,567.711424,58.91341416633354,False,True,False,"momentum_confirmed,strong_daily_move"
SOLA.JK,WATCH,5,3,2,131.0,-0.7575757575757576,1.3274462512669651,19209290.0,3.3404083,55.7235730412879,False,True,False,momentum_confirmed
PSAT.JK,WATCH,5,3,2,940.0,1.0752688172043012,1.3200386468057304,1438670.0,1.785154,53.119555871491976,False,True,False,momentum_confirmed
BGTG.JK,WATCH,5,3,2,124.0,4.201680672268908,1.2872055243447782,11207845.0,1.7889232,55.543917420012384,False,True,False,"momentum_confirmed,strong_daily_move"
BBKP.JK,WATCH,5,3,2,66.0,1.5384615384615385,1.2644134153499478,51460305.0,4.2944286,53.42384574857434,False,True,False,momentum_confirmed
SOCI.JK,WATCH,5,3,2,540.0,2.857142857142857,1.2633999134659093,45646750.0,31.141854,54.5657441946567,False,True,False,"momentum_confirmed,strong_daily_move"
HAJJ.JK,WATCH,5,3,2,144.0,2.127659574468085,1.255872945847579,9067000.0,1.639728,66.828789063909,False,True,False,"momentum_confirmed,strong_daily_move"
BAIK.JK,WATCH,5,3,2,372.0,6.896551724137931,1.252295775084681,5804140.0,2.703882,64.6704478635066,False,True,False,"momentum_confirmed,strong_daily_move"
PSAB.JK,WATCH,5,3,2,565.0,7.6190476190476195,1.2507457101589299,96661215.0,68.307709,58.65744635099222,False,True,False,"momentum_confirmed,strong_daily_move"
MKAP.JK,WATCH,5,3,2,1085.0,0.4629629629629629,1.2498917387377355,808230.0,1.096067,64.80732655448713,True,False,False,-
TOOL.JK,WATCH,5,3,2,67.0,1.5151515151515151,1.2412300098614928,45596545.0,3.7919186,58.086282309721724,False,True,False,momentum_confirmed
RATU.JK,WATCH,5,3,2,6725.0,-2.888086642599278,1.2245674557674706,14006660.0,115.3478725,61.313798313980705,False,True,False,momentum_confirmed
PART.JK,WATCH,5,3,2,129.0,-3.007518796992481,1.22415850418068,11544175.0,1.8230151,52.337581983592365,False,True,False,momentum_confirmed
LAND.JK,WATCH,5,3,2,62.0,-3.125,1.217972651759078,16230660.0,1.225647,51.65078841892206,False,True,False,momentum_confirmed
KOTA.JK,WATCH,5,3,2,66.0,3.125,1.2103651324632079,75628170.0,6.0414882,59.065368949994834,False,True,False,"momentum_confirmed,strong_daily_move"
MORA.JK,WATCH,5,3,2,5625.0,-1.3157894736842104,1.2065698378891967,936705.0,6.357375,53.83789801793862,False,True,False,momentum_confirmed
CASH.JK,WATCH,5,4,1,214.0,8.629441624365482,1.190202577569259,4738185.0,1.2068316,68.63666743441499,True,True,False,"momentum_confirmed,strong_daily_move"
BDKR.JK,WATCH,5,4,1,162.0,1.8867924528301887,1.1798120411958202,19133980.0,3.657069,58.40202970358541,False,True,True,"near_breakout,momentum_confirmed"
ESSA.JK,WATCH,5,4,1,760.0,-3.1847133757961785,1.163903663136117,123119640.0,108.907544,54.8171577185652,True,True,False,momentum_confirmed
BJBR.JK,WATCH,5,4,1,845.0,0.5952380952380952,1.1478939030829847,2954280.0,2.865564,61.269257272856045,True,True,False,momentum_confirmed
CPIN.JK,WATCH,5,4,1,4470.0,1.5909090909090908,0.9862483187814878,10018775.0,44.16807,61.453389986353734,False,True,True,"near_breakout,momentum_confirmed"
MMIX.JK,WATCH,5,4,1,274.0,7.874015748031496,0.9501069815548628,8305170.0,2.1620792,66.19717006967439,True,True,False,"momentum_confirmed,strong_daily_move"
